year,block,treatment,timing,sqrt_audpc,posterior_predictive_mean,posterior_predictive_median,pi90_low,pi90_high,pi95_low,pi95_high,covered_90,covered_95
2018,IV,Presidio,Late,7.699350621968063,11.05957188136086,11.040671272575318,6.7244727923434695,15.272640324298782,6.163386625056656,16.214208095080284,True,True
2018,V,Presidio,Late,11.072939989000211,10.881568781273335,10.933351155087111,6.585583628292045,15.073629547001282,5.5839577377579985,15.912337603732029,True,True
2018,I,Revus,Late,10.645656391223605,10.321978874915903,10.358346352809631,6.326828571136027,14.346394385626681,5.441050031015148,15.192179757184574,True,True
2018,II,Revus,Late,11.311056537742175,11.90507913899051,11.783347421363274,7.536218555314026,16.199121031653412,6.7757856345737295,17.37789791874551,True,True
2018,III,Revus,Late,7.717512552629895,9.65583735111649,9.615901246075655,5.686494820073637,14.043750183461569,4.445516098624638,14.63939180238928,True,True
2018,IV,Revus,Late,8.778382538941898,9.346839921579312,9.282925606179392,4.956080982772201,13.711434455159443,4.178922759187644,14.595950318930523,True,True
2018,V,Revus,Late,8.608716512930368,9.393754776783117,9.458965538989533,5.209982418149316,13.492918177205182,4.322296202050245,14.261461348539758,True,True
2018,I,Ranman,Late,13.038404810405298,12.059679317021955,12.051852359623407,8.093017611164054,16.150647094920064,7.119511981190398,17.08305309419122,True,True
2018,II,Ranman,Late,13.260090497428742,13.322337031893472,13.297392757310105,9.087695501006321,17.68858958621349,8.149680289694219,18.303180518667173,True,True
2018,III,Ranman,Late,7.464583042608609,11.04012589978858,11.071694552991701,6.824179869667433,15.22263297999158,6.256837317855494,16.21997382562035,True,True
2018,IV,Ranman,Late,9.509994742374992,10.992219663189209,11.052219518611423,6.861319340939695,15.15270450198439,6.090569719407988,15.75277721300211,True,True
2018,V,Ranman,Late,8.97552226892675,10.78344220799983,10.787562891513595,6.74831335031111,14.962287690818068,5.794307692727004,15.762507372922778,True,True
2018,I,Presidio,Early,6.567343450741708,10.303105294215415,10.315756721512253,6.164274357698145,14.670047948079418,5.3000879659502615,15.185336017696654,True,True
2018,II,Presidio,Early,11.229870880824944,11.730217889008662,11.769348432072743,7.551455331293578,15.900721805778982,6.914472082907924,16.68621776740774,True,True
2018,III,Presidio,Early,11.10045044131093,9.394516416189186,9.452508240153026,5.2448441432309645,13.440232262784626,4.2705744138566955,14.205578274744873,True,True
2018,IV,Presidio,Early,8.463450832845902,9.307310888937403,9.372556682533673,5.041669411030014,13.742213004252113,4.274769148103393,14.459187089458098,True,True
2018,V,Presidio,Early,7.4793047805260615,9.140915857534516,9.128588084127571,5.1230824470868,13.474082773698482,4.151337682338996,14.104433228357614,True,True
2018,I,Revus,Early,9.270382947861432,9.627250454229424,9.57450698668762,5.763326711130373,13.711996092940197,4.93328461303403,14.708884903860175,True,True
2018,II,Revus,Early,9.752435593224904,11.099625735071294,11.013913575110875,6.673585483261783,15.535260321062037,5.64580388904272,16.54009453430363,True,True
2018,III,Revus,Early,10.176443386566842,8.755578889777903,8.756288519880865,4.354845199743201,13.355413714643033,3.676332340593146,13.896693274904925,True,True
2018,IV,Revus,Early,5.21248501196886,8.544753907327834,8.521350313224431,4.150415728273926,12.783982276821863,3.5129931700996333,13.717585979745369,True,True
2018,V,Revus,Early,9.012213934433648,8.463077073159763,8.555010317712934,4.061333479832904,12.850993415886384,3.473796995323097,13.541432351425062,True,True
2018,I,Ranman,Early,9.890904913100721,10.779981255103115,10.852450296219263,6.491519603647597,14.828833777310265,5.6800831240324134,15.48942244747391,True,True
2018,II,Ranman,Early,16.45539425234169,12.13982514402417,12.130744063008205,7.877714706468876,16.353184497866962,7.13652131480778,17.087975133411195,False,True
2018,III,Ranman,Early,9.321480569094161,9.708388616368557,9.681912356337442,5.5360284028969495,13.973215510010624,4.714973781819801,14.904006767975483,True,True
2018,IV,Ranman,Early,9.104394543296111,9.56070403587692,9.61919512200089,5.3039014221966925,13.871070431956605,4.489658517376989,14.727520156659946,True,True
2018,V,Ranman,Early,12.784365451597509,9.349593544475873,9.371666559531253,5.079083352608774,13.516314638490032,4.429692808444251,14.172131014773182,True,True
2020,I,Ranman,Early,24.026651868289928,24.537566337039774,24.54557058029312,20.364075961540554,28.812463483347972,19.15729859650164,29.731333749587346,True,True
2020,II,Ranman,Early,26.487921775783015,25.836498704199414,25.864485574951296,21.721396699185313,29.94372743418759,21.03736262974333,30.74262948242259,True,True
2020,III,Ranman,Early,24.99659976876855,25.740309213398245,25.79204025370691,21.48739162837437,29.692940045077503,20.780548980750968,30.40289898440646,True,True
2020,IV,Ranman,Early,23.701898658124417,25.65348441724169,25.666292094110336,21.49722157986383,30.066725603967082,20.815941239892535,30.806321310137264,True,True
2020,V,Ranman,Early,30.4356698628435,25.617162638611763,25.649058079743163,21.319124304785234,29.710971695553432,20.47270455817267,30.49794495703168,False,True
2020,I,Ranman,Late,27.13853349022382,25.862487996632524,25.81689112834367,21.52448684634673,30.166581647507318,20.795580211026547,31.209822543316353,True,True
2020,II,Ranman,Late,25.134040662018514,27.349798972490184,27.30017608469613,23.38184111464493,31.339192663124624,22.423958879046747,32.16738829827374,True,True
2020,III,Ranman,Late,25.149552679918582,27.060603752357984,27.038140597019385,22.94151872751232,31.05064795535591,22.229452212471966,32.11902735449499,True,True
2020,IV,Ranman,Late,28.987583548823107,27.115169285610826,27.044941908741947,22.70465728191263,31.45270376490919,21.762882136681128,32.28112615029805,True,True
2020,V,Ranman,Late,28.9846511105447,26.855177969326757,26.850938715624405,22.697450785425602,31.14653918447705,21.741462437695038,31.815394538886526,True,True
2020,I,Revus,Early,24.69473628124018,23.566271097387055,23.539498160329327,19.09708444597864,28.03321283147139,18.420259810932926,28.70345626095722,True,True
2020,II,Revus,Early,25.026585863836882,24.881558055475647,24.913079725430936,20.646571167145357,29.110660727667103,19.901005023628326,29.83502629663616,True,True
2020,III,Revus,Early,28.643323829472028,24.652846324868168,24.65684402864613,20.39849447782925,29.189080521809135,19.531235268251212,30.086673011560244,True,True
2020,IV,Revus,Early,24.246443038103546,24.542279502144215,24.462729825290683,20.298181528566147,28.836272862703737,19.25937907125997,29.526066012074455,True,True
2020,V,Revus,Early,25.665541100861287,24.55539372316245,24.500263249584833,20.27165311315997,28.862687400317924,19.536644596802674,29.458200931083645,True,True
2020,I,Revus,Late,24.742069436488126,24.29565243751261,24.277309456950853,20.04922832260117,28.443656638640693,19.104872170323382,29.334803067878305,True,True
2020,II,Revus,Late,23.488720697390058,25.859579647298563,25.813683919445225,21.709477571169145,30.168987890512746,21.048626698683954,31.1941715764581,True,True
2020,III,Revus,Late,27.035902056339825,25.595031389008643,25.587652217980896,21.302598274162083,29.82337042988724,20.523506363835466,30.74420502854503,True,True
2020,IV,Revus,Late,24.423349483639626,25.387971029944048,25.404304191242808,20.99248219564148,29.613855534614657,20.27432477039315,30.535881072170692,True,True
2020,V,Revus,Late,25.590818666076316,25.37948539124566,25.439356927254504,21.232587121175943,29.664396359381747,20.205142213814273,30.431395609108016,True,True
2020,I,Curzate,Early,23.107141753146365,23.10042094590006,23.10200385988159,18.93029403281742,27.357241119544227,18.204972150466237,28.127454961589276,True,True
2020,II,Curzate,Early,24.906424873915565,24.392177832939332,24.384097429004548,20.41786058628309,28.577852167848757,19.366740550029185,29.572441570643193,True,True
2020,III,Curzate,Early,24.706072128122674,24.323312143378736,24.273854439272128,20.136802531856162,28.68826640336507,19.763920316064887,29.310921104191316,True,True
2020,IV,Curzate,Early,25.91215930793881,24.183948296904664,24.190117456115708,19.923257392442515,28.53823374136537,18.92476274688157,29.465902121234453,True,True
2020,V,Curzate,Early,22.815784010197852,23.989699324634827,24.02005667710426,19.778792626939104,28.245221304351503,18.850857334295593,28.855750282416295,True,True
2020,I,Curzate,Late,24.77458375028731,24.334795065321472,24.261882722406135,20.349915929177715,28.427967571470603,19.50761315496547,29.07134955671047,True,True
2020,II,Curzate,Late,24.954358336771556,25.919094647445025,25.952598789892633,21.678953761372874,29.912701729753643,20.795601203560537,30.746430402072725,True,True
2020,III,Curzate,Late,28.52577781586332,25.614094486079228,25.595982010524423,21.51310045460661,30.02787250121257,20.877620730740297,30.86796222450748,True,True
2020,IV,Curzate,Late,24.05659992600783,25.516114158203198,25.512679469204453,21.000671037885873,29.792727029157867,20.297561219192893,30.484462047523124,True,True
2020,V,Curzate,Late,25.350936866317188,25.48077346815346,25.46302897272117,21.508957323029005,29.60944266500505,20.622295991273013,30.279089954759865,True,True
2020,I,FungiPhi,Early,26.340652991146595,24.87306623637648,24.83796117455794,20.554740469949174,29.275478853971357,19.45905916219104,30.091827680487313,True,True
